Registry,Repository,Tag,Id,Distro,Hostname,Layer,CVE ID,Compliance ID,Type,Severity,Package Name,Package Version,Package License,CVSS,Vendor Status,Risk Factors,Description,Cause,Containers,Custom Labels
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-17456,46,OS,low,libsndfile (used in libsndfile1),1.0.27-3,,6.50,open,"Attack complexity: low, Attack vector: network, DoS","The function d2alaw_array() in alaw.c of libsndfile 1.0.29pre1 may lead to a remote DoS attack (SEGV on unknown address 0x000000000000), a different vulnerability than CVE-2017-14245.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-17457,46,OS,low,libsndfile (used in libsndfile1),1.0.27-3,,6.50,open,"Attack complexity: low, Attack vector: network, DoS","The function d2ulaw_array() in ulaw.c of libsndfile 1.0.29pre1 may lead to a remote DoS attack (SEGV on unknown address 0x000000000000), a different vulnerability than CVE-2017-14246.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-6892,46,OS,medium,libsndfile (used in libsndfile1),1.0.27-3,,8.80,open,"Attack complexity: low, Attack vector: network, Medium severity","In libsndfile version 1.0.28, an error in the \""aiff_read_chanmap()\"" function (aiff.c) can be exploited to cause an out-of-bounds read memory access via a specially crafted AIFF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-19661,46,OS,low,libsndfile (used in libsndfile1),1.0.27-3,,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Recent vulnerability",An issue was discovered in libsndfile 1.0.28. There is a buffer over-read in the function i2ulaw_array in ulaw.c that will lead to a denial of service.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-19662,46,OS,low,libsndfile (used in libsndfile1),1.0.27-3,,8.10,open,"Attack complexity: low, Attack vector: network, DoS, Recent vulnerability",An issue was discovered in libsndfile 1.0.28. There is a buffer over-read in the function i2alaw_array in alaw.c that will lead to a denial of service.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-19758,46,OS,medium,libsndfile (used in libsndfile1),1.0.27-3,,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability",There is a heap-based buffer over-read at wav.c in wav_write_header in libsndfile 1.0.28 that will cause a denial of service.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-7999,46,OS,medium,graphite2 (used in libgraphite2-3),1.3.10-1,,8.80,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","In libgraphite2 in graphite2 1.3.11, a NULL pointer dereference vulnerability was found in Segment.cpp during a dumbRendering operation, which may allow attackers to cause a denial of service or possibly have unspecified other impact via a crafted .ttf file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-5740,46,OS,medium,"bind9 (used in liblwres141, libisccfg140, libdns162, libbind9-140, libisccc140, bind9-host, libisc160)",1:9.10.3.dfsg.P4-12.3+deb9u4,,7.50,open,"Attack complexity: low, Attack vector: network, Medium severity, Recent vulnerability","\""deny-answer-aliases\"" is a little-used feature intended to help recursive server operators protect end users against DNS rebinding attacks, a potential method of circumventing the security model used by client browsers. However, a defect in this feature makes it easy, when the feature is in use, to experience an assertion failure in name.c. Affects BIND 9.7.0->9.8.8, 9.9.0->9.9.13, 9.10.0->9.10.8, 9.11.0->9.11.4, 9.12.0->9.12.2, 9.13.0->9.13.2.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-20346,46,OS,medium,sqlite3 (used in libsqlite3-0),3.16.2-5+deb9u1,,8.10,open,"Attack vector: network, Medium severity, Recent vulnerability, Remote execution","SQLite before 3.25.3, when the FTS3 extension is enabled, encounters an integer overflow (and resultant buffer overflow) for FTS3 queries that occur after crafted changes to FTS3 shadow tables, allowing remote attackers to execute arbitrary code by leveraging the ability to run arbitrary SQL statements (such as in certain WebSQL use cases), aka Magellan.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-20505,46,OS,medium,sqlite3 (used in libsqlite3-0),3.16.2-5+deb9u1,,7.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","SQLite 3.25.2, when queries are run on a table with a malformed PRIMARY KEY, allows remote attackers to cause a denial of service (application crash) by leveraging the ability to run arbitrary SQL statements (such as in certain WebSQL use cases).",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-20506,46,OS,medium,sqlite3 (used in libsqlite3-0),3.16.2-5+deb9u1,,8.10,open,"Attack vector: network, Medium severity, Recent vulnerability, Remote execution","SQLite before 3.25.3, when the FTS3 extension is enabled, encounters an integer overflow (and resultant buffer overflow) for FTS3 queries in a \""merge\"" operation that occurs after crafted changes to FTS3 shadow tables, allowing remote attackers to execute arbitrary code by leveraging the ability to run arbitrary SQL statements (such as in certain WebSQL use cases). This is a different vulnerability than CVE-2018-20346.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-8740,46,OS,medium,sqlite3 (used in libsqlite3-0),3.16.2-5+deb9u1,,7.50,open,"Attack complexity: low, Attack vector: network, Medium severity, Recent vulnerability","In SQLite through 3.22.0, databases whose schema is corrupted using a CREATE TABLE AS statement could cause a NULL pointer dereference, related to build.c and prepare.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-9936,46,OS,low,sqlite3 (used in libsqlite3-0),3.16.2-5+deb9u1,,7.50,open,"Attack complexity: low, Attack vector: network, Recent vulnerability","In SQLite 3.27.2, running fts5 prefix queries inside a transaction could trigger a heap-based buffer over-read in fts5HashEntrySort in sqlite3.c, which may lead to an information leak. This is related to ext/fts5/fts5_hash.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-9937,46,OS,low,sqlite3 (used in libsqlite3-0),3.16.2-5+deb9u1,,7.50,open,"Attack complexity: low, Attack vector: network, Recent vulnerability","In SQLite 3.27.2, interleaving reads and writes in a single transaction with an fts5 virtual table will lead to a NULL Pointer Dereference in fts5ChunkIterate in sqlite3.c. This is related to ext/fts5/fts5_hash.c and ext/fts5/fts5_index.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14160,46,OS,medium,"libvorbis (used in libvorbis0a, libvorbisenc2)",1.3.5-4+deb9u2,,8.80,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity",The bark_noise_hybridmp function in psy.c in Xiph.Org libvorbis 1.3.5 allows remote attackers to cause a denial of service (out-of-bounds access and application crash) or possibly have unspecified other impact via a crafted mp4 file.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-10392,46,OS,medium,"libvorbis (used in libvorbis0a, libvorbisenc2)",1.3.5-4+deb9u2,,8.80,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","mapping0_forward in mapping0.c in Xiph.Org libvorbis 1.3.6 does not validate the number of channels, which allows remote attackers to cause a denial of service (heap-based buffer overflow or over-read) or possibly have unspecified other impact via a crafted file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-10393,46,OS,medium,"libvorbis (used in libvorbis0a, libvorbisenc2)",1.3.5-4+deb9u2,,7.50,open,"Attack complexity: low, Attack vector: network, Medium severity, Recent vulnerability",bark_noise_hybridmp in psy.c in Xiph.Org libvorbis 1.3.6 has a stack-based buffer over-read.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-1559,46,OS,medium,openssl1.0 (used in libssl1.0.2),1.0.2q-1~deb9u1,,5.90,fixed in 1.0.2r-1~deb9u1,"Attack vector: network, Has fix, Medium severity, Recent vulnerability","If an application encounters a fatal protocol error and then calls SSL_shutdown() twice (once to send a close_notify, and once to receive one) then OpenSSL can respond differently to the calling application if a 0 byte record is received with invalid padding compared to if a 0 byte record is received with an invalid MAC. If the application then behaves differently based on that in a way that is detectable to the remote peer, then this amounts to a padding oracle that could be used to decrypt data. In order for this to be exploitable \""non-stitched\"" ciphersuites must be in use. Stitched ciphersuites are optimised implementations of certain commonly used ciphersuites. Also the application must call SSL_shutdown() twice even if a protocol error has occurred (applications should not do this but some do anyway). Fixed in OpenSSL 1.0.2r (Affected 1.0.2-1.0.2q).",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-14062,46,OS,high,libidn (used in libidn11),1.33-1,,9.80,open,"Attack complexity: low, Attack vector: network, DoS, High severity",Integer overflow in the decode_digit function in puny_decode.c in Libidn2 before 2.0.4 allows remote attackers to cause a denial of service or possibly have unspecified other impact.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-16869,46,OS,low,"nettle (used in libhogweed4, libnettle6)",3.3-1,,5.70,open,Recent vulnerability,"A Bleichenbacher type side-channel based padding oracle attack was found in the way nettle handles endian conversion of RSA decrypted PKCS#1 v1.5 data. An attacker who is able to run a process on the same physical core as the victim process, could use this flaw extract plaintext or in some cases downgrade any TLS connections to a vulnerable server.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2016-3977,46,OS,medium,giflib (used in libgif7),5.1.4-0.4,,5.50,open,"Attack complexity: low, DoS, Medium severity",Heap-based buffer overflow in util/gif2rgb.c in gif2rgb in giflib 5.1.2 allows remote attackers to cause a denial of service (application crash) via the background color index in a GIF file.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-11489,46,OS,medium,giflib (used in libgif7),5.1.4-0.4,,8.80,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","The DGifDecompressLine function in dgif_lib.c in GIFLIB (possibly version 3.0.x), as later shipped in cgif.c in sam2p 0.49.4, has a heap-based buffer overflow because a certain CrntCode array index is not checked. This will lead to a denial of service or possibly unspecified other impact.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-11490,46,OS,medium,giflib (used in libgif7),5.1.4-0.4,,8.80,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","The DGifDecompressLine function in dgif_lib.c in GIFLIB (possibly version 3.0.x), as later shipped in cgif.c in sam2p 0.49.4, has a heap-based buffer overflow because a certain \""Private->RunningCode - 2\"" array index is not checked. This will lead to a denial of service or possibly unspecified other impact.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-16890,46,OS,medium,"curl (used in libcurl3, curl)",7.52.1-5+deb9u8,,7.50,fixed in 7.52.1-5+deb9u9,"Attack complexity: low, Attack vector: network, Has fix, Medium severity, Recent vulnerability","libcurl versions from 7.36.0 to before 7.64.0 is vulnerable to a heap buffer out-of-bounds read. The function handling incoming NTLM type-2 messages (`lib/vauth/ntlm.c:ntlm_decode_type2_target`) does not validate incoming data correctly and is subject to an integer overflow vulnerability. Using that overflow, a malicious or broken NTLM server could trick libcurl to accept a bad length + offset combination that would lead to a buffer read out-of-bounds.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-3822,46,OS,high,"curl (used in libcurl3, curl)",7.52.1-5+deb9u8,,9.80,fixed in 7.52.1-5+deb9u9,"Attack complexity: low, Attack vector: network, Has fix, High severity, Recent vulnerability","libcurl versions from 7.36.0 to before 7.64.0 are vulnerable to a stack-based buffer overflow. The function creating an outgoing NTLM type-3 header (`lib/vauth/ntlm.c:Curl_auth_create_ntlm_type3_message()`), generates the request HTTP header contents based on previously received data. The check that exists to prevent the local buffer from getting overflowed is implemented wrongly (using unsigned math) and as such it does not prevent the overflow from happening. This output data can grow larger than the local buffer if very large \'nt response\' data is extracted from a previous NTLMv2 header provided by the malicious or broken HTTP server. Such a \'large value\' needs to be around 1000 bytes or more. The actual payload data copied to the target buffer comes from the NTLMv2 type-2 response header.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-3823,46,OS,medium,"curl (used in libcurl3, curl)",7.52.1-5+deb9u8,,7.50,fixed in 7.52.1-5+deb9u9,"Attack complexity: low, Attack vector: network, Has fix, Medium severity, Recent vulnerability","libcurl versions from 7.34.0 to before 7.64.0 are vulnerable to a heap out-of-bounds read in the code handling the end-of-response for SMTP. If the buffer passed to `smtp_endofresp()` isn\'t NUL terminated and contains no character ending the parsed number, and `len` is set to 5, then the `strtol()` call reads beyond the allocated buffer. The read contents will not be returned to the caller.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2016-2568,46,OS,low,policykit-1 (used in libpolkit-gobject-1-0),0.105-18+deb9u1,,7.80,open,,"pkexec, when used with --user nonpriv, allows local users to escape to the parent session via a crafted TIOCSTI ioctl call, which pushes characters to the terminal\'s input buffer.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-1116,46,OS,low,policykit-1 (used in libpolkit-gobject-1-0),0.105-18+deb9u1,,7.10,open,"Attack complexity: low, DoS, Recent vulnerability",A flaw was found in polkit before version 0.116. The implementation of the polkit_backend_interactive_authority_check_authorization function in polkitd allows to test for authentication and trigger authentication of unrelated processes owned by other users. This may result in a local DoS and information disclosure.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-6133,46,OS,medium,policykit-1 (used in libpolkit-gobject-1-0),0.105-18+deb9u1,,6.70,open,"Medium severity, Recent vulnerability","In PolicyKit (aka polkit) 0.115, the \""start time\"" protection mechanism can be bypassed because fork() is not atomic, and therefore authorization decisions are improperly cached. This is related to lack of uid checking in polkitbackend/polkitbackendinteractiveauthority.c.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2017-11462,46,OS,low,"krb5 (used in libkrb5support0, libk5crypto3, libkrb5-3, libgssapi-krb5-2)",1.15-1+deb9u1,,9.80,open,"Attack complexity: low, Attack vector: network",Double free vulnerability in MIT Kerberos 5 (aka krb5) allows attackers to have unspecified impact via vectors involving automatic deletion of security contexts on error.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-20217,46,OS,low,"krb5 (used in libkrb5support0, libk5crypto3, libkrb5-3, libgssapi-krb5-2)",1.15-1+deb9u1,,5.30,open,"Attack vector: network, Recent vulnerability","A Reachable Assertion issue was discovered in the KDC in MIT Kerberos 5 (aka krb5) before 1.17. If an attacker can obtain a krbtgt ticket using an older encryption type (single-DES, triple-DES, or RC4), the attacker can crash the KDC by making an S4U2Self request.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-5710,46,OS,medium,"krb5 (used in libkrb5support0, libk5crypto3, libkrb5-3, libgssapi-krb5-2)",1.15-1+deb9u1,,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability","An issue was discovered in MIT Kerberos 5 (aka krb5) through 1.16. The pre-defined function \""strlen\"" is getting a \""NULL\"" string as a parameter value in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c in the Key Distribution Center (KDC), which allows remote authenticated users to cause a denial of service (NULL pointer dereference) via a modified kadmin client.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-5729,46,OS,medium,"krb5 (used in libkrb5support0, libk5crypto3, libkrb5-3, libgssapi-krb5-2)",1.15-1+deb9u1,,4.70,open,"Attack complexity: low, Attack vector: network, DoS, Medium severity, Recent vulnerability",MIT krb5 1.6 or later allows an authenticated kadmin with permission to add principals to an LDAP Kerberos database to cause a denial of service (NULL pointer dereference) or bypass a DN container check by supplying tagged data that is internal to the database module.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-5730,46,OS,medium,"krb5 (used in libkrb5support0, libk5crypto3, libkrb5-3, libgssapi-krb5-2)",1.15-1+deb9u1,,3.80,open,"Attack complexity: low, Attack vector: network, Medium severity, Recent vulnerability","MIT krb5 1.6 or later allows an authenticated kadmin with permission to add principals to an LDAP Kerberos database to circumvent a DN containership check by supplying both a \""linkdn\"" and \""containerdn\"" database argument, or by supplying a DN string which is a left extension of a container DN string but is not hierarchically within the container DN.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-16868,46,OS,low,gnutls28 (used in libgnutls30),3.5.8-5+deb9u4,,5.60,open,Recent vulnerability,"A Bleichenbacher type side-channel based padding oracle attack was found in the way gnutls handles verification of RSA decrypted PKCS#1 v1.5 data. An attacker who is able to run process on the same physical core as the victim process, could use this to extract plaintext or in some cases downgrade any TLS connections to a vulnerable server.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-3829,46,OS,medium,gnutls28 (used in libgnutls30),3.5.8-5+deb9u4,,7.50,open,"Attack complexity: low, Attack vector: network, Medium severity, Recent vulnerability",A vulnerability was found in gnutls versions from 3.5.8 before 3.6.7. A memory corruption (double free) vulnerability in the certificate verification API. Any client or server application that verifies X.509 certificates with GnuTLS 3.5.8 or later is affected.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-3836,46,OS,medium,gnutls28 (used in libgnutls30),3.5.8-5+deb9u4,,7.50,open,"Attack complexity: low, Attack vector: network, Medium severity, Recent vulnerability",It was discovered in gnutls before version 3.6.7 upstream that there is an uninitialized pointer access in gnutls versions 3.6.3 or later which can be triggered by certain post-handshake messages.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-16062,46,OS,medium,elfutils (used in libelf1),0.168-1,,5.50,open,"Attack complexity: low, DoS, Medium severity, Recent vulnerability",dwarf_getaranges in dwarf_getaranges.c in libdw in elfutils before 2018-08-18 allows remote attackers to cause a denial of service (heap-based buffer over-read) via a crafted file.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-16402,46,OS,low,elfutils (used in libelf1),0.168-1,,9.80,open,"Attack complexity: low, Attack vector: network, DoS, Recent vulnerability",libelf/elf_end.c in elfutils 0.173 allows remote attackers to cause a denial of service (double free and application crash) or possibly have unspecified other impact because it tries to decompress twice.,,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-16403,46,OS,low,elfutils (used in libelf1),0.168-1,,5.50,open,"Attack complexity: low, Recent vulnerability","libdw in elfutils 0.173 checks the end of the attributes list incorrectly in dwarf_getabbrev in dwarf_getabbrev.c and dwarf_hasattr in dwarf_hasattr.c, leading to a heap-based buffer over-read and an application crash.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-18310,46,OS,medium,elfutils (used in libelf1),0.168-1,,5.50,open,"Attack complexity: low, DoS, Medium severity, Recent vulnerability","An invalid memory address dereference was discovered in dwfl_segment_report_module.c in libdwfl in elfutils through v0.174. The vulnerability allows attackers to cause a denial of service (application crash) with a crafted ELF file, as demonstrated by consider_notes.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-18520,46,OS,low,elfutils (used in libelf1),0.168-1,,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Recent vulnerability","An Invalid Memory Address Dereference exists in the function elf_end in libelf in elfutils through v0.174. Although eu-size is intended to support ar files inside ar files, handle_ar in size.c closes the outer ar file before handling all inner entries. The vulnerability allows attackers to cause a denial of service (application crash) with a crafted ELF file.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-18521,46,OS,low,elfutils (used in libelf1),0.168-1,,5.50,open,"Attack complexity: low, DoS, Recent vulnerability","Divide-by-zero vulnerabilities in the function arlib_add_symbols() in arlib.c in elfutils 0.174 allow remote attackers to cause a denial of service (application crash) with a crafted ELF file, as demonstrated by eu-ranlib, because a zero sh_entsize is mishandled.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-7149,46,OS,low,elfutils (used in libelf1),0.168-1,,6.50,open,"Attack complexity: low, Attack vector: network, DoS, Recent vulnerability","A heap-based buffer over-read was discovered in the function read_srclines in dwarf_getsrclines.c in libdw in elfutils 0.175. A crafted input can cause segmentation faults, leading to denial-of-service, as demonstrated by eu-nm.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-7150,46,OS,low,elfutils (used in libelf1),0.168-1,,5.50,open,"Attack complexity: low, DoS, Recent vulnerability","An issue was discovered in elfutils 0.175. A segmentation fault can occur in the function elf64_xlatetom in libelf/elf32_xlatetom.c, due to dwfl_segment_report_module not checking whether the dyn data read from a core file is truncated. A crafted input can cause a program crash, leading to denial-of-service, as demonstrated by eu-stack.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-7664,46,OS,low,elfutils (used in libelf1),0.168-1,,5.50,open,"Attack complexity: low, DoS, Recent vulnerability","In elfutils 0.175, a negative-sized memcpy is attempted in elf_cvt_note in libelf/note_xlate.h because of an incorrect overflow check. Crafted elf input causes a segmentation fault, leading to denial of service (program crash).",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2019-7665,46,OS,low,elfutils (used in libelf1),0.168-1,,5.50,open,"Attack complexity: low, DoS, Recent vulnerability","In elfutils 0.175, a heap-based buffer over-read was discovered in the function elf32_xlatetom in elf32_xlatetom.c in libelf. A crafted ELF input can cause a segmentation fault leading to denial of service (program crash) because ebl_core_note does not reject malformed core file notes.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2018-10237,47,java,medium,com.google.guava_guava,19.0,,5.90,fixed in 24.1.1,"Attack vector: network, DoS, Has fix, Medium severity, Recent vulnerability","Unbounded memory allocation in Google Guava 11.0 through 24.x before 24.1.1 allows remote attackers to conduct denial of service attacks against servers that depend on this library and deserialize attacker-provided data, because the AtomicDoubleArray class (when serialized with Java serialization) and the CompoundOrdering class (when serialized with GWT serialization) perform eager allocation without appropriate checks on what a client has sent and whether the data size is reasonable.",,1,
,codedx/codedx-tomcat,v3.7.0,sha256:9dd49667ed4a25d6f990730a2e6e38d1806e925ffd0c2c1495e8d1fe6acbd624,debian-stretch,localhost,,CVE-2016-1000031,47,java,critical,commons-fileupload_commons-fileupload,1.3.1,,9.80,fixed in 1.3.3,"Attack complexity: low, Attack vector: network, Critical severity, Has fix, Remote execution",Apache Commons FileUpload before 1.3.3 DiskFileItem File Manipulation Remote Code Execution,,1,
